mp-1038873,0
mp-1038921,1
mp-1039056,0
mp-1039148,1
mp-1039154,0
mp-1073100,1
mp-1073263,0
mp-1073294,1
mp-1074930,0
mp-1075495,1
mp-1080635,0
mp-1093999,1
mp-1094123,0
mp-1094188,1
mp-1094189,0
mp-1094325,1
mp-1094380,0
mp-1094477,1
mp-1094546,0
mp-1094556,1
mp-1094683,0
mp-1094909,1
mp-1094920,0
mp-1094980,1
mp-1096864,0
mp-1097016,1
mp-1179088,0
mp-1183075,1
mp-1183248,0
mp-1183275,1
mp-1183399,0
mp-1183400,1
mp-1183702,0
mp-1183751,1
mp-1183770,0
mp-1183978,1
mp-1184651,0
mp-1184825,1
mp-1184876,0
mp-1184881,1
mp-1185189,0
mp-1185697,1
mp-1185851,0
mp-1185864,1
mp-1186052,0
mp-1186084,1
mp-1186437,0
mp-1186769,1
mp-1186782,0
mp-1186843,1
mp-1186976,0
mp-1187058,1
mp-1187446,0
mp-1187567,1
mp-1188029,0
mp-1209109,1
mp-1210567,0
mp-1212334,1
mp-1217468,0
mp-1217961,1
mp-1219908,0
mp-1220187,1
mp-1221567,0
mp-1223902,1
mp-1224793,0
mp-1225717,1
mp-1225993,0
mp-1226850,1
mp-1228687,0
mp-1244885,1
mp-1244899,0
mp-1245217,1
mp-1245325,0
mp-1262925,1
mp-1271286,0
mp-540003,1
mp-639733,0
mp-754806,1
mp-765624,0
mp-850026,1
mp-865562,0
mp-866199,1
mp-971794,0
mp-973777,1
mp-974445,0
mp-974970,1
mp-975073,0
mp-975591,1
mp-975612,0
mp-975664,1
mp-976891,0
mp-978282,1
mp-978533,0
mp-978548,1
mvc-11980,0
mvc-5581,1
mvc-6933,0
mp-1021516,1
mp-1038869,0
mp-1073015,1
mp-1073199,0
mp-1073477,1
mp-1073613,0
mp-1074288,1
mp-1075010,0
mp-1075253,1
mp-1075510,0
mp-1094216,1
mp-1094379,0
mp-1094384,1
mp-1094418,0
mp-1094458,1
mp-1094526,0
mp-1094801,1
mp-1095013,0
mp-1096917,1
mp-1183205,0
mp-1183655,1
mp-1183667,0
mp-1183680,1
mp-1183726,0
mp-1183844,1
mp-1183974,0
mp-1183995,1
mp-1184311,0
mp-1184862,1
mp-1184902,0
mp-1185063,1
mp-1185227,0
mp-1185597,1
mp-1185808,0
mp-1185810,1
mp-1185815,0
mp-1185967,1
mp-1186318,0
mp-1186520,1
mp-1186858,0
mp-1187038,1
mp-1187176,0
mp-1187410,1
mp-1187544,0
mp-1187760,1
mp-1187834,0
mp-1187884,1
mp-1187953,0
mp-1187992,1
mp-1205645,0
mp-1206423,1
mp-1206707,0
mp-1207453,1
mp-1207826,0
mp-1208572,1
mp-1212928,0
mp-1213313,1
mp-1214403,0
mp-1215509,1
mp-1217189,0
mp-1218160,1
mp-1219339,0
mp-1219744,1
mp-1220332,0
mp-1221420,1
mp-1221693,0
mp-1223654,1
mp-1225226,0
mp-1225687,1
mp-1235059,0
mp-1244943,1
mp-1245012,0
mp-1245078,1
mp-1245111,0
mp-1245288,1
mp-1246900,0
mp-1287184,1
mp-18074,0
mp-32578,1
mp-510417,0
mp-557719,1
mp-569240,0
mp-615366,1
mp-672389,0
mp-675332,1
mp-684623,0
mp-705563,1
mp-754317,0
mp-754585,1
mp-768262,0
mp-775906,1
mp-779582,0
mp-779692,1
mp-850131,0
mp-865077,1
mp-972748,0
mp-973545,1
mp-976111,0
mp-976930,1
mp-977366,0
mp-978496,1
mp-978546,0
mp-979266,1
mp-979951,0
mp-982008,1
mp-985280,0
mp-985578,1
mvc-11548,0
mvc-15221,1
mvc-4323,0
mvc-5746,1
mp-1025482,0
mp-1038837,1
mp-1038985,0
mp-1039124,1
mp-1039344,0
mp-1039409,1
mp-1071565,0
mp-1073065,1
mp-1073164,0
mp-1074063,1
mp-1075011,0
mp-1075267,1
mp-1075362,0
mp-1075486,1
mp-1080281,0
mp-1080291,1
mp-1080320,0
mp-1084851,1
mp-1087555,0
mp-1094199,1
mp-1094219,0
mp-1094270,1
mp-1094329,0
mp-1094332,1
mp-1094363,0
mp-1094364,1
mp-1094549,0
mp-1094583,1
mp-1094606,0
mp-1094988,1
mp-1096769,0
mp-1101210,1
mp-1147651,0
mp-1173084,1
mp-1178414,0
mp-1181781,1
mp-1183271,0
mp-1183361,1
mp-1183398,0
mp-1183605,1
mp-1183846,0
mp-1184014,1
mp-1184541,0
mp-1185070,1
mp-1185798,0
mp-1185827,1
mp-1186017,0
mp-1186068,1
mp-1186431,0
mp-1186658,1
mp-1186819,0
mp-1187560,1
mp-1187778,0
mp-1208655,1
mp-1210377,0
mp-1210452,1
mp-1212332,0
mp-1213581,1
mp-1214901,0
mp-1216825,1
mp-1218949,0
mp-1219856,1
mp-1223990,0
mp-1226170,1
mp-1226207,0
mp-1227413,1
mp-1228806,0
mp-1244880,1
mp-1245274,0
mp-1252369,1
mp-21098,0
mp-32580,1
mp-32669,0
mp-32727,1
mp-568233,0
mp-568908,1
