16-CdCu2Ru-225-3400601,0
12-GdFeOs-216-3370075,0
12-ZnNiBr-216-9915930,1
32-PuHgF6-216-3119206,0
12-BaHoO-216-9466502,1
12-ZnCuMo-216-5575842,0
12-NbSbTe-216-9979993,0
16-LiAlRu2-225-8178681,1
16-Ba2TbI-225-5841254,0
12-YbMgHg-216-1801532,0
12-YbInI-216-109870,1
12-NdMgMn-216-2188752,0
12-LaSbAs-216-7507343,1
12-CsAcCr-216-6113857,1
12-SrTaF-216-5155660,1
12-LaYbMg-216-2626476,0
12-TaAlCo-216-3970555,0
16-MnFe2Au-225-6926371,0
12-GdTmTc-216-6740553,1
16-CoC2O-225-4355780,0
16-NbV2Tc-225-1421554,1
12-SrCeOs-216-8813739,1
12-TlTeAu-216-6439610,1
12-BaAcCu-216-2716663,1
12-HfZrMn-216-2270082,1
16-PrEuEr2-225-4296699,0
12-LaScAs-216-3427362,0
12-LaTbTh-216-6411019,1
12-DyPtPb-216-2493030,1
12-TbBiS-216-1971135,0
12-SrMnBe-216-3456583,1
12-NdTeC-216-7927483,0
12-EuCuGe-216-3685372,0
32-Er6GeAu-216-6615479,1
12-UNbAg-216-1243739,1
12-SrPmTh-216-6681104,0
12-TcPdN-216-8980401,0
12-TlZnMo-216-3945676,1
12-GdTaRu-216-2316220,0
12-CeYN-216-2599132,1
16-CeHo2Ti-225-6232603,0
16-Cd2MoAu-225-2158126,1
12-RbErTe-216-1699087,0
16-ScCoF2-225-7852487,1
12-ZrInRe-216-2536254,1
16-CeEuHo2-225-8592208,0
12-MgGeW-216-877261,0
12-HoRhSe-216-2931110,0
12-YSiRu-216-1899430,0
12-RbReTc-216-2543396,1
16-SiSnSb2-225-735039,1
16-DyAs2Cl-225-9841348,0
12-TbTaV-216-4427227,1
12-TbTmPu-216-1663868,0
12-SmIrCl-216-9639722,1
12-BaBeSi-216-6082745,0
16-PaSb2Cl-225-3218999,1
12-LiTaAg-216-6958569,1
12-LuBeTl-216-3935424,0
32-GdTe6C-225-2885768,0
12-K3Fe8O-221-8866774,1
12-UMnHg-216-9302804,0
12-BeGaCo-216-1242528,0
16-HoN2O-225-4751609,0
16-NiGe2Cl-225-8147651,1
12-ReIrS-216-7336700,1
32-TeNCl6-216-1988212,0
32-As6RuI-225-4049131,1
12-NaHfNb-216-131343,1
12-LiScC-216-2045690,1
16-LiHf2Tl-225-5183955,0
12-HoPuAg-216-4300011,0
12-RbMgB-216-7382024,1
12-CsPmU-216-9695395,1
12-FeSnPt-216-1997779,0
16-CsThU2-225-6975284,1
16-SmCdHg2-225-614158,1
16-NaLaB2-225-1928468,1
12-PuMnCd-216-6704458,1
12-RbEuSb-216-9017768,1
12-NbFeHg-216-9441638,0
12-NaTcSn-216-9385348,0
12-TmPbN-216-6724449,0
16-SmPdSe2-225-5520833,0
12-AcTaNb-216-226648,0
12-LiAgP-216-1614528,1
16-BPbW2-225-3327802,0
12-LiNbI-216-7884026,1
12-YPdN-216-8777807,0
16-AcCoSn2-225-6186273,1
16-La2NbAu-225-8517433,0
16-SmPa2Cu-225-9500213,1
12-NdReW-216-8555872,0
12-CsHoIr-216-2725998,0
16-K2FeRu-225-668178,1
12-CaDyAl-216-6759787,0
12-LuCdB-216-1275607,0
12-YbPaIn-216-9639222,1
12-CsTmGa-216-5098299,0
12-HfNiN-216-6387440,0
12-PmUCd-216-8722516,1
32-Sr6ClF-216-1990775,0
32-Na6MgSe-216-6245706,0
12-ZrFePt-216-7282541,0
12-YbLuV-216-9192945,1
12-SmOsBr-216-4963901,0
12-CeCrHg-216-4201842,1
12-KPrAl-216-4449259,1
12-LiSnBi-216-9173531,1
12-YbNF-216-1525379,0
16-Nb2CrRh-225-6589137,1
12-AcSnAu-216-347306,0
12-CeSnCl-216-2809926,1
12-CdInBi-216-5526922,0
12-AcIrRu-216-1106769,1
32-Rb6CuBr-216-3393605,1
12-BaCuPb-216-9495636,0
12-YTmC-216-276335,1
12-DyMnN-216-2240801,0
16-LaHg2Cl-225-1577679,1
16-TbDy2Te-225-6844454,1
12-BaCdGa-216-5882130,0
12-SrHgS-216-2418479,1
12-InAuCl-216-398886,0
12-AcDyNb-216-1636541,0
12-TmAgIr-216-4906401,0
12-EuHoB-216-441146,0
16-CePuBr2-225-3069468,1
12-TmTcB-216-2099671,1
12-UTiBr-216-8388581,0
12-MgTaV-216-9439876,0
12-HfIrCl-216-5825019,1
12-KHoRh-216-3236353,1
12-NdHfNb-216-6551653,1
12-RbBaCe-216-9919085,0
16-SrAs2Os-225-4619192,0
12-AlTcSb-216-4715977,1
12-CeBeHg-216-5821584,1
12-SrYbAu-216-8633653,0
12-BaLuCo-216-4564744,0
12-KBaNb-216-7574407,0
