mp-1001023,0
mp-1001788,1
mp-1008492,0
mp-1014444,1
mp-1025409,0
mp-1071777,1
mp-1093999,0
mp-1094123,1
mp-1094188,0
mp-1096993,1
mp-1097016,0
mp-1100786,1
mp-1101229,0
mp-1147768,1
mp-1178777,0
mp-1180046,1
mp-1183400,0
mp-1183702,1
mp-1183770,0
mp-1183989,1
mp-1184351,0
mp-1184632,1
mp-1184881,0
mp-1185786,1
mp-1185851,0
mp-1186843,1
mp-1187254,0
mp-1187361,1
mp-1187446,0
mp-1187466,1
mp-1187567,0
mp-1187668,1
mp-1188029,0
mp-1198229,1
mp-1201811,0
mp-1206096,1
mp-1209109,0
mp-1210567,1
mp-1213805,0
mp-1214488,1
mp-1215348,0
mp-1217152,1
mp-1217961,0
mp-1219395,1
mp-1220187,0
mp-1221567,1
mp-1223125,0
mp-1223902,1
mp-1225717,0
mp-1225993,1
mp-1228687,0
mp-1228730,1
mp-1244899,0
mp-1244911,1
mp-1244926,0
mp-1245325,1
mp-1249090,0
mp-1271286,1
mp-531574,0
mp-567510,1
mp-600068,0
mp-639478,1
mp-639733,0
mp-673650,1
mp-684680,0
mp-684704,1
mp-684881,0
mp-685128,1
mp-705416,0
mp-754197,1
mp-849084,0
mp-849537,1
mp-864935,0
mp-942,1
mp-973053,0
mp-973065,1
mp-975664,0
mp-976358,1
mp-978282,0
mp-995182,1
mvc-6034,0
mvc-6611,1
mvc-844,0
mvc-8472,1
mp-1014311,0
mp-1021516,1
mp-1039180,0
mp-1080203,1
mp-1094418,0
mp-1178720,1
mp-1181502,0
mp-1183434,1
mp-1183655,0
mp-1183667,1
mp-1183995,0
mp-1185808,1
mp-1185823,0
mp-1185994,1
mp-1186079,0
mp-1186117,1
mp-1186636,0
mp-1187064,1
mp-1187508,0
mp-1187543,1
mp-1187544,0
mp-1187741,1
mp-1187807,0
mp-1187884,1
mp-1205645,0
mp-1205955,1
mp-1206423,0
mp-1206559,1
mp-1206707,0
mp-1207419,1
mp-1207453,0
mp-1207826,1
mp-1208328,0
mp-1209801,1
mp-1211590,0
mp-1212928,1
mp-1213313,0
mp-1214523,1
mp-1215201,0
mp-1215488,1
mp-1215509,0
mp-1215634,1
mp-1217189,0
mp-1217192,1
mp-1217322,0
mp-1217447,1
mp-1217804,0
mp-1218160,1
mp-1219339,0
mp-1220332,1
mp-1221420,0
mp-1223945,1
mp-1224300,0
mp-1225226,1
mp-1225239,0
mp-1225751,1
mp-1226232,0
mp-1227568,1
mp-1235877,0
mp-1244943,1
mp-1245078,0
mp-1245125,1
mp-1245153,0
mp-1245309,1
mp-1245329,0
mp-1246900,1
mp-1256499,0
mp-18074,1
mp-31184,0
mp-32578,1
mp-510417,0
mp-555763,1
mp-557719,0
mp-569240,1
mp-600045,0
mp-600063,1
mp-615366,0
mp-649729,1
mp-665747,0
mp-672389,1
mp-675332,0
mp-684623,1
mp-684876,0
mp-714932,1
mp-715517,0
mp-754317,1
mp-754585,0
mp-766789,1
mp-776456,0
mp-779582,1
mp-779692,0
mp-850131,1
mp-861936,0
mp-971684,1
mp-972069,0
mp-975422,1
mp-976930,0
mp-978496,1
mp-978546,0
mp-979266,1
mp-985280,0
mp-985578,1
mvc-14624,0
mvc-15221,1
mvc-3453,0
mp-1006815,1
mp-1025482,0
mp-1067644,1
mp-1071565,0
mp-1094129,1
mp-1096769,0
mp-1120780,1
mp-1120827,0
mp-1173084,1
mp-1178414,0
mp-1179768,1
mp-1181272,0
mp-1181781,1
mp-1183892,0
mp-1184541,1
mp-1184681,0
mp-1184858,1
mp-1185798,0
mp-1205504,1
mp-1206821,0
mp-1208304,1
mp-1208655,0
mp-1210377,1
mp-1210452,0
mp-1213259,1
mp-1213762,0
mp-1214901,1
mp-1215400,0
mp-1216825,1
mp-1218949,0
mp-1219002,1
mp-1219223,0
mp-1219856,1
mp-1220481,0
mp-1221492,1
mp-1221550,0
mp-1221945,1
mp-1223633,0
mp-1223653,1
mp-1226170,0
mp-1226207,1
mp-1227413,0
mp-1228806,1
mp-1237266,0
mp-1245193,1
mp-1245274,0
mp-1252369,1
mp-19066,0
mp-21098,1
mp-2409,0
mp-32580,1
mp-32669,0
mp-32727,1
mp-32899,0
mp-568233,1
mp-568908,0
mp-600051,1
mp-612918,0
mp-622633,1
mp-639705,0
mp-667,1
mp-675957,0
mp-684621,1
mp-684898,0
mp-685069,1
mp-696114,0
mp-861653,1
mp-862865,0
mp-864915,1
mp-865305,0
mp-865496,1
mp-952567,0
mp-972965,1
mp-976025,0
mp-976281,1
mp-998929,0
mvc-11086,1
mvc-11598,0
mp-1021328,1
mp-1022724,0
mp-1062310,1
mp-1094310,0
mp-1094544,1
mp-1101136,0
mp-1120811,1
mp-11311,0
mp-1147530,1
mp-1180810,0
mp-1181447,1
mp-1183341,0
mp-1184558,1
mp-1184741,0
mp-1185204,1
mp-1186977,0
mp-1187299,1
mp-1187815,0
mp-1201082,1
mp-1205415,0
mp-1206229,1
mp-1206370,0
mp-1207440,1
mp-1207458,0
mp-1207855,1
mp-1207893,0
mp-1209700,1
mp-1210663,0
mp-1216708,1
mp-1217883,0
mp-1217988,1
mp-1218710,0
mp-1219328,1
mp-1220218,0
mp-1224450,1
mp-1225083,0
mp-1225139,1
mp-1225322,0
mp-1226090,1
mp-1226243,0
mp-1226718,1
mp-1227382,0
mp-1228819,1
mp-1228983,0
mp-1229052,1
mp-1229288,0
mp-1244879,1
mp-1245061,0
mp-1245186,1
mp-1257168,0
mp-1539213,1
mp-31217,0
mp-32736,1
mp-32795,0
mp-32967,1
mp-33018,0
mp-530027,1
mp-568313,0
mp-568722,1
mp-570964,0
mp-571576,1
mp-600018,0
mp-600026,1
mp-600041,0
mp-600096,1
mp-632442,0
mp-672228,1
mp-673245,0
mp-673637,1
mp-684588,0
mp-684594,1
mp-705558,0
mp-756478,1
mp-862559,0
mp-862871,1
mp-864742,0
mp-865956,1
mp-866066,0
mp-866184,1
